date,vn_retail_buy_vol,vn_retail_buy_value,vn_retail_sell_vol,vn_retail_sell_value,fr_retail_buy_vol,fr_retail_buy_value,fr_retail_sell_vol,fr_retail_sell_value,vn_institute_buy_vol,vn_institute_buy_value,vn_institute_sell_vol,vn_institute_sell_value,fr_institute_buy_vol,fr_institute_buy_value,fr_institute_sell_vol,fr_institute_sell_value
09/15/2023,758613435,17826140895,755065054,18158087527,1465408,52776200.09,1114218,36556490.07,35920622,1180103022,34970509,973197175.9,75815191,2567505241,80664875,2458684165
09/14/2023,1090341674,24547065547,1047657099,23023841915,2916440,85767496.85,1512655,40047549.99,47648704,1057880137,82289480,2375021093,36878317,1243394728,46325901,1495197351
09/13/2023,1124591606,27019960363,1049802054,24735556578,2346080,69355546.95,1896830,54434309.85,33134135,955201978.9,68133349,2038320105,38375225,1629479101,78614813,2845685997
9/12/2023,803616133,19380395883,821141614,19727611730,1860290,59257185.59,1429017,47043330.2,64358956,1634420395,54371182,1424392271,49716402,1861369676,42609968,1736395809
9/11/2023,1245228127,29217456056,1179588247,27269683467,1799798,54473569.65,3390415,89296525.53,48603306,1490781560,77676437,2438652639,32959615,1289411557,67935747,2254490111
9/08/2023,933494711,22800307873,943915845,22826645953,1041913,37859662.8,2951793,70442709.76,52460429,1704453813,49643717,1758231061,58186187,1731932153,48671885,1619233778
9/07/2023,992646493,22288453362,956889167,21321331118,1571981,44343498.25,2806490,62547851.55,38959768,1157046051,42476705,1237360651,29140958,1198161794,60146838,2066765085
9/06/2023,985846269,22598637228,995034676,22667296033,1748810,44923094.8,2117923,51669646.55,37920241,1125530068,32848216,945640644.8,48623028,1396194674,44137533,1500678739
9/05/2023,949576739,21877447583,929681402,21348531132,2005578,59871996.45,2282208,61183182.7,39023500,1081176878,44867271,1222688945,40207594,1496543926,53982530,1882637124
08/31/2023,806660981,17811525270,820581290,18288721464,1278209,40712184.05,2975558,66254733.11,38242470,1225629804,41701039,1203632864,65037684,2236154232,45961457,1755412430
08/30/2023,775181805,18444891625,776031943,18738407536,1339650,29322963.94,2164770,59653059.4,33028235,985095278,43949447,1217473637,37151030,1375385886,24554560,819161520.1
08/29/2023,828743326,18788189068,810615227,18516188644,1219992,40821989.37,1803657,50749679.42,70804822,1714937911,78788493,1788264076,33891063,1391163261,43451826,1579909830
08/28/2023,732612085,16881797786,740245935,17258365605,3687029,96445785.8,1675098,38880135.77,61454882,1408941805,52474401,1164838778,34805894,1380311363,38164456,1305412221
08/25/2023,759888034,17550237605,735730583,16834206200,2765792,70478742.4,1842926,51686973.88,65084304,1685557733,61492588,1557457592,28130321,1018638920,56802354,1881562234
08/24/2023,711245344,15767938267,720418868,16131905027,1832992,50510471.57,1363389,31160972.95,49210834,1309721621,44087856,1180043228,36775691,1310344576,33194748,1095405709
08/23/2023,636344426,14439316314,590840182,13051458039,1666084,44184053.15,1151684,24406567.5,32249915,897738523.2,54394584,1730462406,43919795,1739230499,67793770,2314142377
08/22/2023,895924745,18334748382,885504014,18163429793,3258271,67901563.25,1900382,42896801.1,67391152,1792637964,50695531,1238912188,42876790,1468191650,71351031,2218240777
08/21/2023,885422745,17663335053,907052099,18174242060,3912411,81630532.53,2993311,64680324.14,69291081,1793142865,54488850,1376107409,80519378,2583003673,74611355,2506082330
08/18/2023,1468207880,30596114610,1493912509,31839088439,3506738,77443389.35,6730467,197336695.6,101305908,2924887798,78560325,2110633252,67405526,2477243549,61222751,1928630960
08/17/2023,970251890,22008910131,946460800,21516646789,1513864,40563437.1,2135868,58092492.59,51480920,1536089457,73369918,2149060632,49797821,1891114557,51077909,1752877670
08/16/2023,809391065,18462272451,801394369,18419032720,2088981,53984019.06,1816825,43334604.07,38002218,1167919081,42963148,1187333321,32486674,1173331055,35794596,1207805961
08/15/2023,810169374,17158647950,786151728,16398494001,2735098,68379790.55,1712900,75361952.48,30034235,943398298,42252018,1169487508,30547387,994668349.2,43369448,1521750927
08/14/2023,989904080,21280177873,945375504,19744252508,2344307,64562087,2618287,65583390.81,37056730,988630341.5,58297687,1572963611,37053446,1155236394,60067085,2105807186
8/11/2023,875682039,18486597443,868679968,18486571839,1851476,35640200.55,2289464,44982540.45,52568966,1458236600,54599323,1398821258,37086968,1236793048,41620694,1286891655
8/10/2023,887813383,17824205164,859551900,17211129685,1928981,42243773.65,2740994,72417367.06,41643663,1197880721,54041474,1469952012,29307395,1104550988,44359054,1415381582
8/09/2023,959523518,18945648214,946169541,18743553540,1574014,42811766.9,1658135,35452532.95,37036845,1092857859,59589242,1633951132,46225689,1561076325,36943148,1229436960
8/08/2023,1030029354,20001501889,1022020960,19916206672,2080605,74958358.55,2168800,53188172.51,67393166,1799752698,65765630,1648439599,33010962,1254025216,42558697,1512403718
8/07/2023,1061678461,21102086971,1034540527,20659536243,2253614,63045886.05,2063592,52819298.2,34653429,1044358542,40340687,1092507169,152224798,4264821936,173865496,4669450625
8/04/2023,953443122,19324716466,980160186,19491571069,1849728,37559840.32,2094711,48650329.27,92569680,2158257149,72302506,2171641935,42979778,1528046218,36284905,1336716339
8/03/2023,914364927,19356590234,895416772,18910055708,1850972,47459085.75,1965166,42889960.19,41833608,1098849118,54332679,1470864874,31529015,1056065024,37863905,1135152919
8/02/2023,782978573,16014866320,797458504,15925048429,1680402,43098504.65,2797859,55865989.15,48680205,1208005516,56299581,1455335270,71422756,1871296668,48205992,1701017321
8/01/2023,1107399219,22756933571,1133173072,23204961281,1916025,53656380.12,1628864,41089432.57,67671467,1906847626,40741333,1179521636,54099785,1630981154,55543227,1922846382
07/31/2023,1059426900,21257952355,1078305443,21558730274,2455803,63299995.63,2606129,61010968.81,45737386,1280297387,37122790,1074500989,50640614,1449304442,40226341,1356611947
07/28/2023,971319787,18837386753,994288305,19631896440,1609492,34961745.4,19375009,276284068.3,52191004,1388876628,38493648,1010647945,59947644,1642353731,32910965,984750404.4
07/27/2023,1035878757,19977370480,1047474037,20426500344,2267572,51684697,14472599,217579538,40825863,1183713586,35869827,1052839516,49228902,1448218367,30384631,964067732.2
07/26/2023,772804111,15117281005,783784681,15449268674,1292892,32051833.9,14582044,208527018.4,34054626,920399372.6,38718383,999223306,72608034,1845706519,43674555,1258419732
07/25/2023,864731169,17516061677,871346634,17358869695,9904701,152636055.6,17342980,248239453.7,46216221,989391991.2,42654718,1136496990,45754618,1452161944,35262377,1366645530
07/24/2023,934283310,17956405804,924332430,17871328814,1909812,43548511.65,13247294,197059879.8,43047744,1114106509,39427684,870543181.4,35649368,910147935,37882826,1085276884
07/21/2023,870521436,17633848337,837503001,17475553439,1694597,40399914.75,12574764,192932515.6,52199214,1311550496,75656990,1525161570,39439523,1264438427,38120015,1056589650
07/20/2023,679246454,13642799544,669782194,13789901959,2061861,46765148.77,11814432,169332683.2,48501120,1402883960,48852700,1208551261,40465008,1283044258,39825117,1207707007
07/19/2023,768397932,14915585281,797488526,15638282772,1216533,25421314.15,1148500,36341287.08,69580587,1520651459,46600428,1014281413,36149834,1205359411,30107432,978111994.2
07/18/2023,736714064,14431694531,744945620,14783800932,1509667,29832143.5,2458925,63644921.85,33569806,854470398.1,31717340,899435928.3,39158891,1460380986,31830543,1029496276
07/17/2023,800063084,15986064294,821871673,16665089498,1657954,45410160.35,3115281,64469530.25,39331284,1044951798,28804829,875478176.2,45657807,1532132755,32918346,1003521802
07/14/2023,945204487,18847931534,940892170,18954300375,1299318,28463506.55,3262544,45679459.65,38140240,1098630018,32154333,863322533,24504113,866963280.4,32839111,978685971
07/13/2023,705502812,14242382519,720648846,14944667180,1303730,34632104.15,1416991,33727191.05,46528215,1306373500,33086829,823146482.7,31146350,1083179246,29328441,865026515.4
7/12/2023,684050224,14478454678,670472043,14219970112,966844,22962108.05,2091649,45750695.23,39086600,1087562728,37365670,906656001.7,30438678,1034953291,44612984,1451555997
7/11/2023,812341018,16366769113,803653957,16073782990,1624738,44985521.48,1321133,28951419.8,49334500,1345232195,56206711,1499895461,39144075,1339044140,41262530,1493401098
7/10/2023,764416715,16037801096,742356493,15291090339,2582878,52545002.9,2340831,50259856.85,41216009,1064417519,50779199,1461608389,38310102,1222655480,51049181,1574460514
7/07/2023,699401097,14192449854,657340355,13029434120,1116959,30080235.02,2155762,52011621.25,39062520,1041789327,35048859,986262810.8,35896901,1217585820,80932501,2414196684
7/06/2023,813673673,16240573510,798443783,15919050126,1674956,42512339.15,1632305,34500786.48,45133312,1267167422,51778205,1271061689,32982161,1023480013,41609809,1349120684
7/05/2023,693068195,14625921479,698677168,14728055916,1576528,37940996.46,1355408,32027616.88,46834700,1184416613,45364295,1268847809,34893432,1324638748,30975984,1143986495
7/04/2023,614284261,12486197551,608068675,12041865400,1048466,32764220.5,1138144,24406508.17,35697172,998694373.2,35001481,996733173.3,33303761,1105830962,40125360,1560482025
7/03/2023,485653666,9197456560,484146359,9252849656,1160330,26329947.35,1334072,30369516.8,26521400,722469288,30575399,800686159.8,25054762,831053090.3,22334328,693403552.9
06/30/2023,525103406,10664676228,531777599,10891145338,1165364,22272596.44,588769,10734120.63,38160329,932971532.2,46271934,1088608730,30607601,980862528.2,16398398,610294695.8
06/29/2023,800653103,15109327005,790550800,15020884805,1639578,39121174.09,1121862,21390449.5,43717647,1048879290,57041535,1252369266,35660579,1119644430,32956710,1022327378
06/28/2023,771933024,15063514655,761398525,14816391036,5877824,80522242.25,1256426,33958788.35,61254388,1787596691,75595740,2110609403,31407840,978332706.6,32222385,949007067.7
06/27/2023,615204277,12430602229,593407454,11887407968,816410,16860857.06,1103406,27702192.37,54221335,1315933471,68903295,1392390133,29684050,895891009.1,36511917,1351787273
06/26/2023,926642176,17913716088,903600620,17545092113,2118798,39138818.25,2396194,55065567.18,52717759,1311473531,56903163,1232638373,30528721,1069466835,49107477,1500999220
06/23/2023,808389248,15977660146,787769371,15540873187,1625122,43198422.18,1229273,24383906.25,36862000,982388662,53438062,1378758908,32509713,1142273530,36949377,1201504759
06/22/2023,808062043,16143744510,789331966,15407156091,1790297,37352138.38,1815813,40034343.96,51521281,1245197926,67300499,1573703398,36616522,1184134448,39541865,1589535189
06/21/2023,757014846,14585044790,752228612,14493412196,1705813,37597630.18,1887828,37207641.8,44799071,1214622781,55082801,1347575625,50020090,1645176277,44340579,1604246015
06/20/2023,590601947,11372099819,567440248,10567228143,846099,19177729.6,1863580,43628370.81,61678136,1394937473,75374395,1791819276,28638932,814123348.1,37086891,1197662581
06/19/2023,714169733,12172591923,695199283,11938324011,1309049,21701937.01,1374151,28348143.79,39172934,1016139298,49257391,1147420449,42247151,1090520565,51068042,1186861120
06/16/2023,961231095,17523565699,979583118,18077161070,1736573,38087554.9,2849644,68363764.8,84614833,2228584268,83755517,2151182667,98356896,2606088433,79751118,2099618452
06/15/2023,598609318,10376175907,638400853,11268426653,1435441,31341309.15,1527681,44250408.15,52425581,1474432388,35836845,981175157.7,52572043,1375065313,29277004,963162697.3
06/14/2023,782392316,13708291593,831567051,15028690209,2242420,50074680.85,1575813,28386808.93,68604980,1715408059,42535489,999567773,58869402,1646779240,36430765,1063908781
06/13/2023,831067671,14722869856,858076023,15316811584,2756859,59460690.8,2184390,46835135.7,47513677,1188270932,29504092,775667955.8,49507583,1458758015,41081285,1290044817
6/12/2023,694049404,12927002731,678372669,12771079992,1828152,40419715.25,1823349,30733843.7,39227861,960537173.4,51291249,1173352989,48622532,1332475564,52240682,1285268359
6/09/2023,806582397,14309868352,820272539,14814761210,1726919,33862763.3,1587797,27009339.26,46002595,1231797363,33804215,771803085.8,35053513,940154801.4,33700873,902109643.6
6/08/2023,1162023076,19718740237,1145481289,19431941164,2581357,51491612.05,4352897,97594265.43,65384332,1501635734,72763567,1472240105,74424079,2387741625,81815091,2657833673
6/07/2023,901903903,16012235026,881804618,15318266113,1623630,30135958.55,6223670,131628907.8,39501681,960840801.9,57165570,1486080851,36757536,1059299900,34592892,1126535814
6/06/2023,736661957,13455777022,748967788,13568121079,1390172,33139342,1626113,39547374.23,45394350,1008922409,41894987,966163837.2,44297606,1132576866,35255197,1056583348
6/05/2023,862805575,15821870439,864206471,15682537897,3826208,71759924.1,1751940,32963085.73,45361132,1011473725,40033579,1038040556,20096001,644177304.1,26096926,795739852.9
6/02/2023,931905388,16302297116,918807679,15708441660,2402874,46331721.05,1249679,27863367.45,41628587,871509033.4,43987481,1242262674,37107804,1115760331,48999814,1357330500
6/01/2023,777163469,12332773037,773173201,12114108118,1424046,21966000,1459853,21769360.15,29414761,601746127.3,27483332,704346540.6,29604326,898429047.5,35490216,1014690193
05/31/2023,859635622,14428802434,808829914,13362407100,1744834,29261253,1429137,23668767.26,25968729,624454358,57510243,1238300051,24122368,730803086.9,43702259,1188945214
05/30/2023,840331096,14281581939,781733165,13104881727,1516583,22893161.29,1561930,28978442.32,35911950,795537616.4,55194853,1455574434,32518178,1318822492,71787859,1829400605
05/29/2023,750495725,11735713285,763545407,12131472699,1855209,32016982.8,1702313,31246457.77,53904792,1261872599,46814441,989278702,26867114,753321932.3,21060679,630926940.2
05/26/2023,585940626,9579500184,562747896,9068509022,941179,17023468.45,1485000,27967972.18,19932649,457925205.5,25601420,636638379.5,23740325,828652553.7,40720463,1149986038
05/25/2023,602104562,10201240106,588990267,9981223830,568111,10385822.9,918462,20456838.44,31649955,794486971.5,25896720,617285577.8,24975904,690795796.6,43493083,1077942451
05/24/2023,723963476,12352991599,697296175,11698926198,1433028,27328068.5,1444198,32003508.15,37312242,807298229.8,39898787,892898493.9,20613633,577400873.6,44683219,1141190571
05/23/2023,656550836,11672109805,610354378,10337080348,771837,17544781.5,876534,14313004.15,29840280,613083794,55868956,1343873202,19566162,546013113.6,39629247,1153484940
05/22/2023,647499657,11361752679,602308927,10285655398,1434894,28661527.7,1219958,22644504.95,35404300,679596692,60927740,1287919516,16394579,456102639,36276805,929894118.2
05/19/2023,669794453,10802905476,643400433,10266246613,1073696,21529732.86,926609,16856689.2,27245328,628347742,61344177,2144272247,45359340,1896532192,37801598,921939595.2
05/18/2023,564033836,9629819128,552715900,9699643206,1294636,23514119.5,472898,12751932.29,36696042,1057836049,49510561,1092013371,35043418,1023522209,34368573,930282995.4
05/17/2023,744009891,11316683193,732326134,11226489307,1655925,25317198.42,1605778,27130741.6,35845760,893459274.8,51966081,1086438690,36565034,1023798458,32178617,919199385.3
05/16/2023,584990888,9418060170,595452218,9602234179,1306999,33554458.22,1874860,51721766.03,42831515,833650761.2,33048230,623857713.3,42473417,993484097.6,41227511,1000935828
05/15/2023,766466129,12380142697,735111022,11737583311,2048945,34748372.9,2170703,44147525.14,24713958,557088422.7,36838370,823140162,19239806,627738716.5,38348743,994847211.1
